alg,type,size,time_ms,comp,alloc,maxdepth
sort_and_pick|SORTED|MEDIAN,10,12.443277,0,0,0
sort_and_pick|SORTED|MEDIAN,100,20.047446,0,0,0
sort_and_pick|SORTED|MEDIAN,1000,164.194813,0,0,0
sort_and_pick|SORTED|MAX,10,13.278244,0,0,0
sort_and_pick|SORTED|MAX,100,19.003377,0,0,0
sort_and_pick|SORTED|MAX,1000,164.416786,0,0,0
sort_and_pick|SORTED|RANDOM,10,12.399982,0,0,0
sort_and_pick|SORTED|RANDOM,100,20.140032,0,0,0
sort_and_pick|SORTED|RANDOM,1000,167.294257,0,0,0
sort_and_pick|REVERSE|MIN,10,41.552264,0,0,0
sort_and_pick|REVERSE|MIN,100,55.783070,0,0,0
sort_and_pick|REVERSE|MIN,1000,507.076798,0,0,0
sort_and_pick|REVERSE|MEDIAN,10,39.833883,0,0,0
sort_and_pick|REVERSE|MEDIAN,100,60.157465,0,0,0
sort_and_pick|REVERSE|MEDIAN,1000,505.954804,0,0,0
sort_and_pick|REVERSE|MAX,10,42.580554,0,0,0
sort_and_pick|REVERSE|MAX,100,56.785437,0,0,0
sort_and_pick|REVERSE|MAX,1000,507.974906,0,0,0
sort_and_pick|REVERSE|RANDOM,10,40.850860,0,0,0
sort_and_pick|REVERSE|RANDOM,100,56.213128,0,0,0
sort_and_pick|REVERSE|RANDOM,1000,512.266714,0,0,0
sort_and_pick|DUPLICATES|MIN,10,21.079287,0,0,0
sort_and_pick|DUPLICATES|MIN,100,530.821645,0,0,0
sort_and_pick|DUPLICATES|MIN,1000,2963.266285,0,0,0
sort_and_pick|DUPLICATES|MEDIAN,10,19.004047,0,0,0
sort_and_pick|DUPLICATES|MEDIAN,100,520.912238,0,0,0
sort_and_pick|DUPLICATES|MEDIAN,1000,2833.876905,0,0,0
sort_and_pick|DUPLICATES|MAX,10,20.082644,0,0,0
sort_and_pick|DUPLICATES|MAX,100,516.518058,0,0,0
sort_and_pick|DUPLICATES|MAX,1000,2942.577224,0,0,0
sort_and_pick|DUPLICATES|RANDOM,10,20.186186,0,0,0
sort_and_pick|DUPLICATES|RANDOM,100,525.174553,0,0,0
sort_and_pick|DUPLICATES|RANDOM,1000,2912.859999,0,0,0
sort_and_pick|ADVERSARIAL|MIN,10,23.903201,0,0,0
sort_and_pick|ADVERSARIAL|MIN,100,287.079477,0,0,0
sort_and_pick|ADVERSARIAL|MIN,1000,4125.810608,0,0,0
sort_and_pick|ADVERSARIAL|MEDIAN,10,23.717918,0,0,0
sort_and_pick|ADVERSARIAL|MEDIAN,100,288.787979,0,0,0
sort_and_pick|ADVERSARIAL|MEDIAN,1000,4088.815645,0,0,0
sort_and_pick|ADVERSARIAL|MAX,10,23.906303,0,0,0
sort_and_pick|ADVERSARIAL|MAX,100,284.503108,0,0,0
sort_and_pick|ADVERSARIAL|MAX,1000,4093.340856,0,0,0
sort_and_pick|ADVERSARIAL|RANDOM,10,23.607821,0,0,0
sort_and_pick|ADVERSARIAL|RANDOM,100,298.490150,0,0,0
sort_and_pick|ADVERSARIAL|RANDOM,1000,4092.244941,0,0,0
